date,precipitation,peti,temperature,discharge_spec,discharge_vol
22/07/2009,5.16,2.02,10.73,3.71,12.538
23/07/2009,1.23,1.79,11.33,3.12,10.544
24/07/2009,3.93,1.7,9.94,3,10.139
25/07/2009,4.56,2.49,8.85,2.28,7.706
26/07/2009,3.96,1.92,10.01,5.18,17.506
27/07/2009,0.58,2.3,11.02,3.28,11.085
28/07/2009,2.27,2.24,10.35,2.28,7.706
29/07/2009,0,2.43,11.15,2,6.759
30/07/2009,0.4,2.78,9.4,1.56,5.272
31/07/2009,3.8,2.31,9.53,1.57,5.306
01/08/2009,1.37,2.1,11.28,2.07,6.996
02/08/2009,0,2.25,11.18,1.48,5.002
03/08/2009,2.46,2.38,10.81,1.26,4.258
04/08/2009,0.84,2.04,13.52,1.93,6.523
05/08/2009,0.03,3.29,12.99,1.35,4.563
06/08/2009,0.14,2.9,11.78,1.1,3.718
07/08/2009,0.14,2.11,10.7,1.02,3.447
08/08/2009,0.17,1.91,10.86,0.99,3.346
09/08/2009,12.44,1.63,11.44,1.04,3.515
10/08/2009,0.24,1.55,11.36,1.57,5.306
11/08/2009,3.63,1.29,10.01,1.23,4.157
12/08/2009,2.93,2.23,10.41,1.09,3.684
13/08/2009,1.21,1.77,9.97,1.05,3.549
14/08/2009,13.94,0.46,9.13,3.43,11.592
15/08/2009,1.31,1.94,11.37,2.2,7.435
16/08/2009,0.44,2.2,10.95,1.68,5.678
17/08/2009,1.73,1.48,9.68,1.38,4.664
18/08/2009,3.49,1.08,10.31,1.35,4.563
19/08/2009,18.03,1.26,13.05,3.99,13.485
20/08/2009,8.24,1.38,11.29,9.8,33.120
21/08/2009,1.69,2.17,9.37,3.74,12.640
22/08/2009,5.72,2.05,9.34,2.45,8.280
23/08/2009,18.5,1.16,11.26,12.56,42.448
24/08/2009,0.17,2.4,10.38,4.47,15.107
25/08/2009,1.1,2.19,9.24,2.65,8.956
26/08/2009,2.36,1.03,9.38,2.66,8.990
27/08/2009,13.56,1.3,9.3,4.44,15.006
28/08/2009,1.92,1.73,8.33,10.05,33.965
29/08/2009,0.55,2.14,8.81,4.31,14.566
30/08/2009,4.84,1.42,9.59,3.02,10.206
31/08/2009,7.7,1.02,11.72,4.87,16.459
01/09/2009,0.67,1.64,9.15,3.54,11.964
02/09/2009,21.19,1.48,8.78,2.7,9.125
03/09/2009,28.13,0.39,7.93,32.52,109.906
04/09/2009,2.41,0.86,8.54,19.26,65.092
05/09/2009,2.22,1.09,8.65,7.73,26.125
06/09/2009,2.62,1.27,9.41,5.42,18.318
07/09/2009,10.46,1.88,10.28,4.51,15.242
08/09/2009,1.95,1.73,11.11,8.52,28.794
09/09/2009,0.13,1.9,9.14,3.1,10.477
10/09/2009,0,1.2,8.77,2.47,8.348
11/09/2009,0,1.11,8.67,2.09,7.063
12/09/2009,0.26,1.74,9.5,1.78,6.016
13/09/2009,0.54,0.97,9.64,1.6,5.407
14/09/2009,0.07,1,8.39,1.45,4.900
15/09/2009,0.09,1.01,8.2,1.34,4.529
16/09/2009,0.01,1.16,7.71,1.22,4.123
17/09/2009,0.14,1.13,6.86,1.14,3.853
18/09/2009,0,0.97,6.78,1.07,3.616
19/09/2009,0.57,1.14,7.17,1.02,3.447
20/09/2009,0.77,1.38,6.95,0.97,3.278
21/09/2009,3.73,1.18,10.49,1.05,3.549
22/09/2009,0.57,2.07,9.77,1.01,3.413
23/09/2009,3.65,1.57,8.06,1,3.380
24/09/2009,0.02,1.12,9.41,1.12,3.785
25/09/2009,0.03,1.4,10.12,0.93,3.143
26/09/2009,0,1.39,10.2,0.87,2.940
27/09/2009,0.7,1.28,11.09,0.9,3.042
28/09/2009,6.64,0.85,9.88,1.28,4.326
29/09/2009,5.92,0.45,7.47,3.15,10.646
30/09/2009,0.97,0.71,6.77,2.46,8.314
01/10/2009,2.1,0.94,4.24,1.62,5.475
02/10/2009,7.8,0.52,5.56,1.7,5.745
03/10/2009,5.44,1.64,6.17,4.91,16.594
04/10/2009,0.14,0.96,3.43,2.92,9.869
05/10/2009,10.78,0.6,3.64,1.94,6.556
06/10/2009,0.27,1.04,5.14,3.44,11.626
07/10/2009,2.14,0.85,3.53,2.01,6.793
08/10/2009,0.03,0.72,3.01,1.79,6.050
09/10/2009,4.42,0.94,4.66,1.79,6.050
10/10/2009,0.57,0.59,6.66,1.79,6.050
11/10/2009,2.19,1.02,5.8,2.28,7.706
12/10/2009,2.45,0.43,4.68,1.84,6.219
13/10/2009,4.89,0.11,7.84,2.22,7.503
14/10/2009,0.06,0.26,10.13,2.12,7.165
15/10/2009,0.46,0.32,8.56,1.59,5.374
16/10/2009,0,0.45,3.87,1.36,4.596
17/10/2009,0.23,0.33,2.16,1.22,4.123
18/10/2009,4.58,0.33,4.39,1.13,3.819
19/10/2009,1.09,0.05,4.33,1.47,4.968
20/10/2009,8.04,1.11,6.03,1.63,5.509
21/10/2009,17.19,0.51,7.53,7.91,26.733
22/10/2009,4.08,0.49,6.79,4.61,15.580
23/10/2009,4.17,0.35,7.21,4.67,15.783
24/10/2009,29.38,0.41,7.02,12.53,42.347
25/10/2009,8.55,0.37,7.86,20.08,67.863
26/10/2009,3.98,0.4,5.83,8.13,27.476
27/10/2009,12.28,0.31,6.28,10.68,36.094
28/10/2009,0.34,0.27,9.38,6.37,21.528
29/10/2009,1.58,0.18,8.39,3.83,12.944
30/10/2009,14.12,0.56,9.43,8.63,29.166
31/10/2009,4.97,0.34,8.55,5.49,18.554
01/11/2009,43.04,0.14,5.81,30.51,103.113
02/11/2009,3.59,0.66,4.77,13.87,46.875
03/11/2009,7.54,0.33,3.32,12.04,40.691
04/11/2009,0.22,0.06,1.67,5.44,18.385
05/11/2009,0.25,0.03,1.54,3.68,12.437
06/11/2009,2.78,0.02,0.81,3.83,12.944
07/11/2009,0.21,0.05,-0.45,2.83,9.564
08/11/2009,0.04,0.05,-1.9,2.19,7.401
09/11/2009,3.05,0.06,-1.6,1.98,6.692
10/11/2009,0.42,0.02,1.62,2.52,8.517
11/11/2009,7.99,0.01,0.96,2.16,7.300
12/11/2009,12.25,0.47,4.56,6.64,22.441
13/11/2009,16.6,0.15,2.69,3.58,12.099
14/11/2009,4.04,0.32,3.91,8.94,30.214
15/11/2009,1.41,0.29,3.55,3.26,11.018
16/11/2009,8.86,0.34,4.82,4.68,15.817
17/11/2009,0.28,0.51,3.9,4.56,15.411
18/11/2009,10.78,0.13,1.99,4.26,14.397
19/11/2009,27.25,0.36,8.3,24.82,83.882
20/11/2009,9.09,0.42,5.63,15.25,51.539
21/11/2009,21.92,0.35,4.12,13.57,45.862
22/11/2009,12.83,0.65,4.34,16.06,54.277
23/11/2009,1.11,0.34,3.2,8.47,28.625
24/11/2009,19.51,0.27,3.5,12.01,40.589
25/11/2009,44.99,1.04,2.79,24.12,81.517
26/11/2009,7.97,0.73,2.45,11.27,38.088
27/11/2009,1.86,0.11,1.33,5.76,19.467
28/11/2009,2.61,0,-0.59,4.04,13.654
29/11/2009,0.54,0.53,-0.46,3.02,10.206
30/11/2009,0.34,0.08,-2.62,2.42,8.179
01/12/2009,4.14,0.32,-3.04,2.24,7.570
02/12/2009,2.7,0.09,0.75,2.24,7.570
03/12/2009,6.45,0.04,0.8,3.24,10.950
04/12/2009,3.84,0.02,-1.13,2.19,7.401
05/12/2009,10.22,0.17,2.46,5.7,19.264
06/12/2009,3.51,0.54,3.56,7.92,26.767
07/12/2009,1.11,0.21,1.9,3.92,13.248
08/12/2009,3.14,0.01,0.76,3.78,12.775
09/12/2009,0.68,0.12,3.53,4.5,15.208
10/12/2009,0.12,0,-1.41,2.59,8.753
11/12/2009,0.06,0,-3.5,1.98,6.692
12/12/2009,0,0,-4.75,1.85,6.252
13/12/2009,1.69,0,-5.63,1.62,5.475
14/12/2009,5.79,0,0.33,4.38,14.803
15/12/2009,4.08,0.07,1.39,3.38,11.423
16/12/2009,4.83,0.19,1.26,5.01,16.932
17/12/2009,0.22,0.09,-2.52,2.39,8.077
18/12/2009,0.9,0.02,-4.89,1.81,6.117
19/12/2009,4.57,0.09,-4.96,1.65,5.576
20/12/2009,14.13,0.04,-4.69,1.54,5.205
21/12/2009,1.26,0,-3.58,1.49,5.036
22/12/2009,15.27,0,-7.23,1.43,4.833
23/12/2009,0.06,0.01,-4.96,1.4,4.731
24/12/2009,16.65,0,-8.6,1.36,4.596
25/12/2009,0,0,-4.66,1.33,4.495
26/12/2009,2.79,0,-7.85,1.32,4.461
27/12/2009,0.9,0,-5.09,1.3,4.394
28/12/2009,0.06,0,-9.53,1.28,4.326
29/12/2009,1.86,0,-8.75,1.25,4.225
30/12/2009,8.56,0.54,-2.06,1.23,4.157
31/12/2009,10.53,0.03,-4.57,1.2,4.056
01/01/2010,7.34,0.14,-3.9,1.18,3.988
02/01/2010,1.38,0.13,-3.91,1.16,3.920
03/01/2010,0.24,0.02,-7.35,1.14,3.853
04/01/2010,2.3,0.01,-5.05,1.11,3.751
05/01/2010,7.57,0.2,-4.94,1.09,3.684
06/01/2010,0.01,0.05,-6.75,1.07,3.616
07/01/2010,0,0,-9.79,1.07,3.616
08/01/2010,3.53,0,-12.04,1.06,3.582
09/01/2010,0,0,-6.41,1.02,3.447
10/01/2010,0.01,0.07,-7.08,0.99,3.346
11/01/2010,4.65,0.53,-1.51,0.97,3.278
12/01/2010,4.93,0.54,-0.49,0.98,3.312
13/01/2010,9.13,0.45,-1.36,0.92,3.109
14/01/2010,3.07,0.02,-2.16,0.88,2.974
15/01/2010,29.65,0.37,0.42,1.45,4.900
16/01/2010,4.2,0.44,0.79,5.55,18.757
17/01/2010,1.97,0.11,0.33,2.79,9.429
18/01/2010,0.13,0.04,0.67,2.67,9.024
19/01/2010,4.05,0.07,-2.09,1.89,6.388
20/01/2010,1.93,0.59,-0.43,1.39,4.698
21/01/2010,13.47,0.59,-0.35,1.25,4.225
22/01/2010,0.32,0.05,-0.05,1.3,4.394
23/01/2010,3.43,0,-1.57,1.17,3.954
24/01/2010,4.86,0.02,-1.14,1.11,3.751
25/01/2010,0.24,0.14,-2,1,3.380
26/01/2010,1.41,0.19,-0.12,3.58,12.099
27/01/2010,1.22,0.62,3.14,15.44,52.181
28/01/2010,3.61,0.23,0.06,5.07,17.135
29/01/2010,0.1,0.44,-3.09,2.48,8.381
30/01/2010,1.08,0.35,-3.51,1.87,6.320
31/01/2010,0.05,0.34,-2.94,1.54,5.205
01/02/2010,2.16,0.24,-2.78,1.41,4.765
02/02/2010,0.49,0.13,-2.83,1.17,3.954
03/02/2010,1.58,0.15,-5.26,1.11,3.751
04/02/2010,1.81,0.13,-0.97,1.13,3.819
05/02/2010,6,0.09,1.23,1.91,6.455
06/02/2010,0.3,0.06,0.7,2.35,7.942
07/02/2010,0.53,0.1,0.24,1.82,6.151
08/02/2010,0.02,0.16,-1.3,1.36,4.596
09/02/2010,0.06,0.33,-1.48,1.11,3.751
10/02/2010,0.33,0.19,-2.81,1.04,3.515
11/02/2010,1.64,0.14,-2.01,1.03,3.481
12/02/2010,0,0.11,-1.15,0.88,2.974
13/02/2010,1.64,0.1,-1.82,0.94,3.177
14/02/2010,1.91,0,0.17,0.98,3.312
15/02/2010,4.69,0.17,-0.43,1.24,4.191
16/02/2010,7.61,0.1,-3.45,1.16,3.920
17/02/2010,0.21,0.19,-3.5,0.91,3.075
18/02/2010,0,0.13,-6.13,1.29,4.360
19/02/2010,0,0.08,-6.51,1.21,4.089
20/02/2010,0,0.21,-6.47,1.59,5.374
21/02/2010,0,0.16,-6.93,2.12,7.165
22/02/2010,0,0.22,-7.08,2.16,7.300
23/02/2010,4.02,0.29,-6.78,2.05,6.928
24/02/2010,29.46,0.17,-3.92,1.65,5.576
25/02/2010,27.59,0,-2.13,1.44,4.867
26/02/2010,5.22,0.33,-1.66,1.57,5.306
27/02/2010,0.6,0.7,-1.72,1.88,6.354
28/02/2010,0.11,0.65,-2.03,1.84,6.219
01/03/2010,0.09,0.48,-3.94,1.69,5.712
02/03/2010,0.03,0.51,-4.18,1.42,4.799
03/03/2010,0,0.33,-5.83,1.35,4.563
04/03/2010,0.38,0.47,-4.4,1.38,4.664
05/03/2010,1.73,0.63,0.59,1.5,5.069
06/03/2010,0.39,0.48,1.31,2.28,7.706
07/03/2010,0,0.37,0.18,1.9,6.421
08/03/2010,0,0.35,-1.63,1.43,4.833
09/03/2010,0,0.46,-1.66,1.15,3.887
10/03/2010,0.01,0.64,-2.28,1.15,3.887
11/03/2010,2.88,0.83,1.42,2,6.759
12/03/2010,0.02,0.67,1.38,3.17,10.713
13/03/2010,0.44,1.13,2.39,4.27,14.431
14/03/2010,3.96,1.03,3.2,8.85,29.910
15/03/2010,0.96,1.02,3.43,13.53,45.726
16/03/2010,0.68,0.67,1.56,4.41,14.904
17/03/2010,0.19,1.13,4.28,10.22,34.540
18/03/2010,3.91,1.24,5.9,22.17,74.926
19/03/2010,0.09,1.84,4.83,16.43,55.527
20/03/2010,0,0.92,2.5,6.17,20.852
21/03/2010,1.06,0.84,1.11,3.91,13.214
22/03/2010,6.1,0.99,3.04,7.89,26.665
23/03/2010,0.06,0.99,2.47,3.9,13.181
24/03/2010,2.51,0.63,2.67,6.56,22.170
25/03/2010,4.55,0.12,1.29,4.58,15.479
26/03/2010,2.45,0.26,2.93,6.77,22.880
27/03/2010,1.65,1.55,3.06,5.22,17.642
28/03/2010,3.36,1.03,1.87,5.52,18.656
29/03/2010,2.61,0.92,-1.31,2.8,9.463
30/03/2010,9.44,0.81,-1.48,1.7,5.745
31/03/2010,7.8,0.79,-1.67,1.24,4.191
01/04/2010,8.28,1.55,-0.3,2.06,6.962
02/04/2010,4.06,1.44,-0.54,2.16,7.300
03/04/2010,3.24,0.71,1.02,2.79,9.429
04/04/2010,2.9,1.02,1.13,3.68,12.437
05/04/2010,8.14,1.16,4.24,15.1,51.032
06/04/2010,10.32,1.07,4.3,23.67,79.996
07/04/2010,0.95,1.77,3.07,7.7,26.023
08/04/2010,0.16,1.55,4.9,7.72,26.091
09/04/2010,0,0.95,5.05,6.21,20.988
10/04/2010,0,1.79,5.41,5.31,17.946
11/04/2010,0,1.91,5.21,6.03,20.379
12/04/2010,0.05,1.83,4.76,6.57,22.204
13/04/2010,0,1.28,3.73,4.91,16.594
14/04/2010,0,1.5,2.6,3.87,13.079
15/04/2010,0,1.24,4.16,3.71,12.538
16/04/2010,0,2.06,3.96,3.94,13.316
17/04/2010,5.26,1.88,4.02,4.1,13.856
18/04/2010,1.14,1.15,0.7,2.99,10.105
19/04/2010,3.75,1.6,0.27,2.34,7.908
20/04/2010,0.3,2.12,1.04,2.12,7.165
21/04/2010,0.3,2.02,1.38,1.93,6.523
22/04/2010,2.51,1.55,1.58,1.93,6.523
23/04/2010,14.88,0.46,1.09,3.53,11.930
24/04/2010,0.17,1.42,5.37,4.6,15.546
25/04/2010,1.82,1.18,6.04,4.18,14.127
26/04/2010,0,1.92,6.94,5.87,19.838
27/04/2010,2.01,0.73,6.79,7.66,25.888
28/04/2010,0.18,1.7,8.17,9.93,33.560
29/04/2010,0.81,1.89,7.2,7.42,25.077
30/04/2010,5.14,1.8,5.14,5.01,16.932
01/05/2010,1.27,1.28,2.85,3.51,11.863
02/05/2010,0.3,1.36,1.5,2.44,8.246
03/05/2010,0.39,1.8,1.98,2,6.759
04/05/2010,0.55,1.28,4.52,2.4,8.111
05/05/2010,0.94,1.37,7.02,3.25,10.984
06/05/2010,2.3,1.42,4.93,3.57,12.065
07/05/2010,0.02,2.22,4.03,2.71,9.159
08/05/2010,0.61,2.3,2.99,2.19,7.401
09/05/2010,1.37,1.63,3.37,2.04,6.894
10/05/2010,0.58,1.74,0.89,1.75,5.914
11/05/2010,0.96,1.68,0.06,1.59,5.374
12/05/2010,0.03,2.09,1.76,1.4,4.731
13/05/2010,1.04,1.65,3.21,1.31,4.427
14/05/2010,1.5,2.14,5.1,1.41,4.765
15/05/2010,0.23,2.78,5.27,1.44,4.867
16/05/2010,1.11,2.23,5.49,1.65,5.576
17/05/2010,0.13,2.32,5.92,1.76,5.948
18/05/2010,0.5,3.31,7.25,1.88,6.354
19/05/2010,0,1.82,8.63,2.63,8.888
20/05/2010,0.02,1.9,10.56,3.11,10.511
21/05/2010,1.33,2.63,12.19,4.98,16.831
22/05/2010,1.87,3.22,12.41,4.79,16.188
23/05/2010,0.97,2.44,11.07,3.63,12.268
24/05/2010,0.03,2.02,7.2,3.06,10.342
25/05/2010,0.03,2.33,3.98,1.98,6.692
26/05/2010,1.13,2.18,3.45,1.54,5.205
27/05/2010,2.51,1.74,3.01,1.64,5.543
28/05/2010,2.1,1.98,3.96,1.47,4.968
29/05/2010,17.97,1.63,5.63,1.83,6.185
30/05/2010,0.19,2.01,5.82,2.22,7.503
31/05/2010,0.81,3.37,7.14,1.63,5.509
01/06/2010,0.25,2,8.4,1.98,6.692
02/06/2010,0,2.65,9.41,2.01,6.793
03/06/2010,0,3.19,9.65,1.84,6.219
04/06/2010,0,2.91,10.11,1.79,6.050
05/06/2010,15.87,3.08,10.58,1.89,6.388
06/06/2010,18.09,0.63,8.51,6.16,20.819
07/06/2010,15.77,1.63,8.43,5.88,19.872
08/06/2010,10.25,0.63,7.86,4.56,15.411
09/06/2010,0.02,1.59,7.47,3.99,13.485
10/06/2010,0.03,2.02,7.09,2.33,7.875
11/06/2010,0.02,1.73,7.75,1.97,6.658
12/06/2010,3.86,2.37,7.8,1.76,5.948
13/06/2010,2.48,1.43,7.1,1.74,5.881
14/06/2010,0,1.69,7.2,1.44,4.867
15/06/2010,0.01,2.02,8.14,1.25,4.225
16/06/2010,0.15,2.2,11.73,1.26,4.258
17/06/2010,0,2.47,12.78,1.26,4.258
18/06/2010,0.11,3.13,9.38,1.18,3.988
19/06/2010,0,2.84,7.01,1.06,3.582
20/06/2010,0,2.46,8.79,0.96,3.244
21/06/2010,0,2.17,10.42,0.93,3.143
22/06/2010,0,3.47,11.74,0.91,3.075
23/06/2010,0.61,2.2,11.92,0.92,3.109
24/06/2010,0.07,2.35,10.96,0.93,3.143
25/06/2010,0.01,1.92,11.01,0.84,2.839
26/06/2010,0,2.09,11.47,0.79,2.670
27/06/2010,2.5,2.94,12.38,0.84,2.839
28/06/2010,0,2.73,11.7,0.81,2.738
29/06/2010,0,2.56,11.35,0.73,2.467
30/06/2010,0.24,2.94,11.9,0.66,2.231
01/07/2010,4.29,2.1,12.82,0.79,2.670
02/07/2010,2.81,3.51,13.17,0.78,2.636
03/07/2010,9.51,3.19,11.35,0.72,2.433
04/07/2010,7.37,2.21,10.39,3.61,12.200
05/07/2010,1.42,2.72,9.64,1.3,4.394
06/07/2010,5.03,1.84,8.97,1.07,3.616
07/07/2010,0.41,3.68,11.36,1.1,3.718
08/07/2010,1.47,3.09,10.5,0.9,3.042
09/07/2010,4.41,1.71,9.5,1.45,4.900
10/07/2010,13.06,1.36,8.82,3.04,10.274
11/07/2010,0.47,2.07,10.63,3.48,11.761
12/07/2010,6.9,2.09,9.26,2.95,9.970
13/07/2010,0.73,2.64,9.56,1.9,6.421
14/07/2010,10.69,0.78,8.39,2.18,7.368
15/07/2010,5.73,1.5,9.9,3.36,11.356
16/07/2010,1.65,1.91,9.25,3.4,11.491
17/07/2010,0.81,2.41,9.67,1.88,6.354
18/07/2010,0.04,2.2,11.41,1.49,5.036
19/07/2010,6.35,1.54,11.29,1.88,6.354
20/07/2010,30.99,2.3,11.83,2.17,7.334
21/07/2010,8.82,1.28,9.67,11.73,39.643
22/07/2010,0,2.25,8.16,3.32,11.220
23/07/2010,0,2.79,8.87,2.04,6.894
24/07/2010,0.06,1.66,10.21,1.66,5.610
25/07/2010,1.27,1.67,11.01,1.47,4.968
26/07/2010,2.97,1.52,10.97,1.44,4.867
27/07/2010,0.37,2.29,11.16,1.25,4.225
28/07/2010,1.26,1.64,10.78,1.15,3.887
29/07/2010,0.02,1.92,10.16,1.14,3.853
30/07/2010,0.15,1.43,9.32,1.04,3.515
31/07/2010,4.62,1.61,10.23,1.15,3.887
01/08/2010,0.43,1.41,10.02,1.51,5.103
02/08/2010,0.05,1.32,9.7,1.39,4.698
03/08/2010,0.08,1.89,10.42,1.19,4.022
04/08/2010,6.85,2.09,10.06,1.43,4.833
05/08/2010,0.83,2.04,9.92,1.39,4.698
06/08/2010,8.66,1.26,9.61,2.33,7.875
07/08/2010,0.07,1.64,11.54,2.06,6.962
08/08/2010,6.34,1.98,10.73,1.49,5.036
09/08/2010,2.13,1.42,10.05,2.45,8.280
10/08/2010,5.77,1.57,8.17,1.78,6.016
11/08/2010,11.39,1.27,9.02,6.31,21.325
12/08/2010,3.73,1.87,10.22,8.13,27.476
13/08/2010,0.59,1.79,10.16,3.72,12.572
14/08/2010,0,1.76,9.6,2.32,7.841
15/08/2010,0,2.27,9.81,1.75,5.914
16/08/2010,11.02,1.15,9.58,1.55,5.238
17/08/2010,0.42,1.49,10.53,2.34,7.908
18/08/2010,0.89,1.61,8.98,1.62,5.475
19/08/2010,1.88,2.12,9.46,1.38,4.664
20/08/2010,4.77,2.05,11.74,2.05,6.928
21/08/2010,0.73,2.81,11.2,1.37,4.630
22/08/2010,1.08,2.01,9.83,1.21,4.089
23/08/2010,19.09,0.43,8.5,2.57,8.686
24/08/2010,1.41,1.3,8.01,3.63,12.268
25/08/2010,0.35,1.67,8.32,1.68,5.678
26/08/2010,8.37,1.58,7.66,2.42,8.179
27/08/2010,2.82,1.48,7.47,2.16,7.300
28/08/2010,10.34,1.35,8.38,2.88,9.733
29/08/2010,1.99,2.24,7.48,5.87,19.838
30/08/2010,0,1.86,7.05,2.44,8.246
31/08/2010,0.8,1.82,6.82,1.82,6.151
01/09/2010,1.17,1.02,7.64,1.59,5.374
02/09/2010,0,1.82,9.95,1.36,4.596
03/09/2010,0,1.78,10.06,1.2,4.056
04/09/2010,0,1.58,10.68,1.11,3.751
05/09/2010,0.01,1.81,11.28,1.03,3.481
06/09/2010,2.58,2.59,11.01,0.95,3.211
07/09/2010,21.26,1.55,10.05,3.98,13.451
08/09/2010,1.49,1.43,10.57,3.02,10.206
09/09/2010,2.42,1.27,9.64,1.7,5.745
10/09/2010,9.88,1.32,10.09,1.5,5.069
11/09/2010,1.39,1.12,9,3.44,11.626
12/09/2010,1.91,1.48,9.19,1.84,6.219
13/09/2010,3.73,1,10.98,2.91,9.835
14/09/2010,18.96,1.77,7.26,5.01,16.932
15/09/2010,2.59,1.77,7.72,8.92,30.146
16/09/2010,2.63,1.73,6.62,5.59,18.892
17/09/2010,2.83,1.68,5.53,3.8,12.843
18/09/2010,5.84,0.9,6.51,6.24,21.089
19/09/2010,6.07,0.57,7.03,5.04,17.033
20/09/2010,3.57,0.79,8.49,5.41,18.284
21/09/2010,4.6,0.79,9.91,3.32,11.220
22/09/2010,8.87,0.76,10.3,4.9,16.560
23/09/2010,4.4,0.74,7.5,4.14,13.992
24/09/2010,0.85,1.39,4.15,3.6,12.167
25/09/2010,0.13,1.14,3.65,2.68,9.057
26/09/2010,0,0.75,3.21,2.14,7.232
27/09/2010,0.58,0.48,4.46,1.87,6.320
28/09/2010,10.15,0.41,8.42,2.23,7.537
29/09/2010,19.36,0.2,8.09,13.58,45.895
30/09/2010,0.26,0.78,5.95,3.79,12.809
01/10/2010,22.42,0.85,7.4,13.83,46.740
02/10/2010,5.31,0.97,6.83,5.81,19.636
03/10/2010,1.26,0.72,7.86,6.5,21.968
04/10/2010,10.52,1.32,8.34,6.41,21.663
05/10/2010,2.69,1.5,8.31,5.79,19.568
06/10/2010,0.73,1.07,7.27,3.37,11.389
07/10/2010,0,0.69,7.93,2.62,8.855
08/10/2010,0.07,0.61,8.75,2.26,7.638
09/10/2010,0,0.74,8.26,1.97,6.658
10/10/2010,0.08,0.92,7.02,1.75,5.914
11/10/2010,0,0.35,4.02,1.57,5.306
12/10/2010,0.24,0.26,3.1,1.44,4.867
13/10/2010,0.16,0.04,4.39,1.35,4.563
14/10/2010,0.13,0.43,6.35,1.25,4.225
15/10/2010,2.28,0.63,5.76,1.38,4.664
16/10/2010,0.03,0.31,4.05,1.3,4.394
17/10/2010,0.94,0.57,4.92,1.19,4.022
18/10/2010,3.54,0.94,5.29,1.42,4.799
19/10/2010,3.07,0.6,1.54,2.06,6.962
20/10/2010,3.72,0.52,-0.63,1.41,4.765
21/10/2010,10.86,0.53,2.8,5.63,19.027
22/10/2010,16.55,0.17,2.22,8.55,28.896
23/10/2010,3.52,0.44,1.14,3.54,11.964
24/10/2010,0.24,0.39,-0.19,2.38,8.044
25/10/2010,4.83,0.44,0.94,2.33,7.875
26/10/2010,4.11,0.41,7.22,5.21,17.608
27/10/2010,4.96,1,6.58,6.44,21.765
28/10/2010,7.29,0.57,5.38,6.6,22.306
29/10/2010,23.11,0.94,8.1,15.64,52.857
30/10/2010,0.23,0.67,4.46,6.23,21.055
31/10/2010,0,0.14,2.39,3.46,11.694
01/11/2010,12,0.22,2.03,6.42,21.697
02/11/2010,17.55,0.77,4.93,13.34,45.084
03/11/2010,1.88,0.78,2.98,6.3,21.292
04/11/2010,2.46,0.13,3.29,4.3,14.532
05/11/2010,1.95,0.21,3.01,3.75,12.674
06/11/2010,0.92,0.04,-0.66,2.8,9.463
07/11/2010,25.16,0.34,-0.5,2.45,8.280
08/11/2010,33.22,0.92,1.93,11.85,40.049
09/11/2010,0.64,0.52,0.65,6.63,22.407
10/11/2010,6.92,0.12,-1.48,3.14,10.612
11/11/2010,9.52,0.49,2.38,9.89,33.425
12/11/2010,6.23,0.58,3.09,10.54,35.621
13/11/2010,3.87,0.12,0.52,5.81,19.636
14/11/2010,0.71,0.02,-0.82,3.12,10.544
15/11/2010,0.42,0.04,-2.15,2.39,8.077
16/11/2010,0.28,0.09,-0.52,2.15,7.266
17/11/2010,25.32,1.07,2.75,10.68,36.094
18/11/2010,15.04,0.95,2.87,17.07,57.690
19/11/2010,3.33,0.08,2.89,7.66,25.888
20/11/2010,0.82,0.06,0.82,4.28,14.465
21/11/2010,1.87,0.06,-0.57,2.8,9.463
22/11/2010,1.69,0.03,0.83,2.44,8.246
23/11/2010,1.64,0.06,-0.75,2.23,7.537
24/11/2010,2.53,0.2,-2.15,2.01,6.793
25/11/2010,1.47,0.28,-3,1.83,6.185
26/11/2010,4.88,0.14,-3.2,1.7,5.745
27/11/2010,8.67,0.07,-6.23,1.6,5.407
28/11/2010,5.54,0.2,-4.34,1.52,5.137
29/11/2010,3.55,0.14,-4.5,1.45,4.900
30/11/2010,0.04,0.04,-7.13,1.38,4.664
01/12/2010,0.72,0.04,-9.5,1.32,4.461
02/12/2010,0.24,0,-10.16,1.26,4.258
03/12/2010,0.48,0.01,-7.23,1.21,4.089
04/12/2010,0.27,0.01,-3.56,1.15,3.887
05/12/2010,3.78,0.05,-5.51,1.1,3.718
06/12/2010,0,0,-5.57,1.06,3.582
07/12/2010,0,0,-12.91,1.02,3.447
08/12/2010,0.33,0.03,-8.36,1,3.380
09/12/2010,1.4,0.15,-0.87,1.23,4.157
10/12/2010,0.44,0.36,2.87,12.01,40.589
11/12/2010,0,0.37,2.35,8.24,27.848
12/12/2010,0,0.01,-2.75,2.98,10.071
13/12/2010,1.43,0,-4.65,1.92,6.489
14/12/2010,1.88,0,-1.51,1.72,5.813
15/12/2010,5.48,0.04,0.13,2.19,7.401
16/12/2010,3.44,0.33,-3.31,2.79,9.429
17/12/2010,0.14,0.22,-7.3,1.5,5.069
18/12/2010,1.01,0.03,-9.45,1.98,6.692
19/12/2010,3.06,0,-7.41,1.71,5.779
20/12/2010,0.16,0,-8.3,1.39,4.698
21/12/2010,0,0,-12.49,1.89,6.388
22/12/2010,0.11,0,-15.25,3.1,10.477
23/12/2010,0.3,0.01,-9.37,3.17,10.713
